"Brood Year","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4","Escapement","Recruits","R/S"
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0.000000000897383959825892,0,NA,NA,NA
1957,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,13499.3987865245,0,NA,0.000000000898101120497911,0.00000156490725357031,0,NA,NA,NA
1958,NA,NA,NA,0,0,NA,NA,13119.730112112,0,0,NA,20219.1620337071,8577.2970628815,0,0,0.000000231742454758138,0.00000000647274821769902,0,NA,NA,NA
1959,NA,NA,0,0,0,NA,331299.990064692,338122.232404937,0.00000000647274930884811,0,0.000000000594688772462506,286853.65940287,50738.8937718332,0.00000000183384461668993,0,772.798921727466,1312.32118843721,0,NA,NA,NA
1960,NA,0,0,0,0,0,121361.342761154,116448.344108643,0.00000000183384461668993,0,0.00000807157218338651,166914.93864006,43428.8941591372,0,0,0.00000000183393131750121,0.00000000107349935010011,0,NA,NA,NA
1961,0,0.000139744342537255,727.073816454792,0,0,4468.51853051731,50293.2450260829,232930.743783171,0.00000000107023568731815,0,0.00000000647276373336896,6138.95631741,0.00000000107349935010011,0.000000000808803322833379,0,0.0000000010750117076603,0.00000000080897378321529,0,NA,NA,NA
1962,0,0,0.00000000183263578030635,0,0,11965.3139715437,110266.243567286,104885.029508684,0.000000000808803322833379,0,0,1626.32571067297,22573.0166335278,0,0,812.611298777955,0.00000000215680963519131,0,NA,NA,NA
1963,0,0,0.00000000107349935010011,0,0,0,231001.909353708,151684.161192015,0.00000000215710687255908,0,415.023382200934,30953.023329648,819.210986777643,0,0,0.00000000215687948322496,0.00000000455315929170495,0,203304,414873.328244359,2.04065502028666
1964,0,0,0.00000000080897378321529,0,0,6377.29762212629,97650.4215483889,90731.091836029,0,0,1880.28152504957,112243.297590412,73017.5129050708,0,0,0.00000000455459520191294,0.00000000165843912761874,0,248700,381899.903027084,1.5355846523003
1965,0,0,0,0,0,8480.04184744772,110322.958582639,88347.8488845848,5497.06030308381,0,509.92968359188,29040.2718764478,17530.7969367517,0.000000000971791819301795,0,0.00000000165841552878805,0.000000000649105091037515,0,175020,259728.90811455,1.48399558973003
1966,0,0.00000000215687948322496,0.00000000455315929170495,0.00000000165856275304339,0,9662.46648980595,304544.093668233,229247.6170294,0.000000000971791819301795,0,0,13317.4626320725,8812.22642033874,0,0,0.000000000649787373867388,0.000000000446313522383945,0,174336,565583.866239861,3.24421729441917
1967,0,0,461.169500360227,0.00000000129572242564562,0,5829.7840867585,260360.126735236,52163.0660470705,0.000000000334789470951019,0,2325.1893646584,59199.567021546,9009.8650701927,0,0,0.000000000446309930385454,0,0,202626,389348.767825824,1.92151435563957
1968,0,410.639439228765,0.000000000649105091037515,0,0,8143.46251247989,182414.447683053,52504.168379925,2129.56933443022,0,0,685.373335848824,2904.42524298189,0.00000000247913391508326,0,0.000000000926288403843821,0.00000000247916549875804,0,193872,249192.085927954,1.2853433498801
1969,0,0,0.000000000557891903016334,0,0,0.0000000070852196840766,1353.56258474515,54756.5338009252,0,0,0,108529.167421717,15545.3603760262,0.00000000102686710825617,0,0.00000000247915481636527,0.00000000102731764771877,0,182490,180184.624183425,0.98736711153173
1970,0,0,0,0,0,0.000000000446384640164427,78027.4800440757,58491.2016343907,0,0,0.000000000926187812321765,8320.09275050936,802.980124938575,0,0,0.00000000102790324739472,0.00000000641146356095629,0,177060,145641.754553923,0.822555938969407
1971,0,0,0,0,0,1232.55460274746,28837.9158028944,56203.8034880226,0,0,0,30123.1698122469,207343.173211308,0.000000101039812050492,0,0.00000000641137435373797,1011.86820311078,0,187302,324752.485120437,1.73384419344394
1972,0,0,0.00000000102731764771877,0,0,1462.13105593817,70319.7172587099,27572.1609527256,0.0000000149688610441306,0,0.0000000010263018204556,0.0000000297670952157567,0.000000213645956369201,0,0,24813.5473463369,0.00000000759686092322609,0,151188,124167.556613979,0.821279179656974
1973,0,0.00000000102790324739472,0.00000000686942524348745,3098.54886380714,0,0,0.0000000210659443090841,6686.6405200102,1377.89295868572,0,0,350599.519763644,0.0000000379843046161305,0,0,67511.8612755955,83665.2652804554,0,35280,512939.728662265,14.5391079552796
1974,0,0.00000000641137435373797,1910.67000745713,0,0,0,722581.359778921,0.000000028488228459525,1866.97784643386,0,0.0000000638785807830887,1551297.18495049,0.212863893700389,0,0,0.139271382524344,13252.0724555749,0,214848,2290908.61717425,10.6629273587571
1975,0,0,0,0,0,0,0.0000000816422606991052,467274.994785132,0,0,0.0000000322550071716767,0.0242000187400006,492798.395639225,0.0000000229133900654207,62200.6104823183,0.000000008341391733827,0,0,100480,1022274.02510684,10.1739055046461
1976,0,0.0000000246825439341932,77257.4712808192,0,0,0.0000000379470672674585,0.0130203502526552,157897.417413923,0.0000000220647459856215,0,1.46139377608859,0.00000189349592362714,94648.7997569247,14903.464468783,0,0,0.0000000066720748779757,0,81822,344708.627336561,4.21290884281197
1977,0,0.01001323529726,3286.81206641765,0,0,163393.681931834,0.000000287778014771251,689174.639419491,0.000000035584400418184,0,0,0.0000000263081103636135,145046.234689796,0,0,0.00000000667207546296614,1757.74207219621,0,108910.5,1002659.12019333,9.20626679882404
