"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",1.22151489548e-08,5.4578246901e-07,7.2235505461e-07,7.4149242779e-07,1.7186432412e-06,7.5536275283,588646.20328,569343.89817,26496.150642,1.7186432412e-06,9.0431600229e-07,182989.649586,140526.330989,0.000195258963382,1.22151489548e-08,8.824077688e-05,7.2235505461e-07,7.4149242779e-07
"Escapement",9.87784851e-07,4.54217531e-07,2.776449453e-07,2.585075722e-07,1.391511035e-194,610.828314,489890.0941,218833.4593,9237.391128,1.391511035e-194,7.312801921e-05,152289.807,54012.80885,6.80734134e-05,9.87784851e-07,7.34367813e-05,2.776449453e-07,2.585075722e-07
"Reallocated Esc Obs Error",1.32179397719325e-09,6.07806443250192e-10,3.71527682628425e-10,3.45919206730504e-10,-9.61644944429951e-10,0.817373526107798,655.541310780391,292.829707165364,12.3609184202714,-9.61644944429951e-10,9.78554948270015e-08,203.785014017568,72.276675813849,9.10917268776759e-08,1.32179397719325e-09,9.82686615936096e-08,3.71527682628425e-10,3.45919206730504e-10
"Kvichak Set",NA,0,0,0,0,0,244741.198274894,32764.6579566226,992.994060691403,0,0,33261.0068100114,10921.4538675696,496.34885338882,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,181819.109691013,89492.444106663,653.761271774012,0,0,47999.0139672638,26705.6141197383,653.761271774012,0,653.761271774012,0,NA
"Offshore Catch",1.77970766102778e-08,1.77843864941383e-08,1.77801869720573e-08,1.7779731819092e-08,3.05293574412112e-08,11.0053907882916,26762.6116524528,16186.887607865,664.601533185862,3.05293574412112e-08,1.31755914147083e-06,7407.02121165407,4127.71011835161,20.4415831353981,1.77970766102778e-08,11.619683490602,1.77801869720573e-08,1.7779731819092e-08
"Total",1.01911887054227e-06,1.01839219294739e-06,1.01815171456469e-06,1.01812565101582e-06,1.74821095369678e-06,630.204705842699,1532514.75830914,926914.176848316,38057.2595540715,1.74821095369678e-06,7.54477498485878e-05,424150.283588947,236366.194620473,1170.5519717217,1.01911887054227e-06,665.381117040441,1.01815171456469e-06,1.01812565101582e-06
