 
Catch,0.0000000308323759,0.0000005980627035,0.0000007517636406,0.0000007689948159,0.0000000560335977, 242.358311,434144.6830,1920379.4885,5353.735596,0.0000000560335977,  42.387069, 61641.12325,192227.56477,  0.00018257094561,0.0000000308323759,0.0003435781612,0.0000007517636406,0.0000007689948159,2614031.341
Escapement,0.0000009691676241,0.0000004019372965,0.0000002482363593,0.0000002310051840,0.0000009439664023,7618.155335,291773.6537, 634119.5382,1608.256195,0.0000009439664023,1332.371365, 41426.87094, 63474.56603,  0.00005484410821,0.0000009691676241,0.0002309070210,0.0000002482363593,0.0000002310051840,1041353.412
Reallocated Esc Obs Error,0.0000000007432305,0.0000000003082357,0.0000000001903663,0.0000000001771521,0.0000000007239043,   5.842174,   223.7539,    486.2905,   1.233332,0.0000000007239043,   1.021762,    31.76924,    48.67706,  0.00000004205858,0.0000000007432305,0.0000001770768,0.0000000001903663,0.0000000001771521,    798.588
Kvichak Set,NA,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,   0.000000, 48290.0210, 267480.9588,1034.983029,0.0000000000000000,   0.000000, 27080.16640, 19603.30555,440.16520867840001,0.0000000000000000,0.0000000000000,0.0000000000000000,NA, 363929.600
ARSHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0.000
NRSHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0.000
Naknek Set,NA,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,   0.000000, 73274.6865, 645949.5208,1704.501739,0.0000000000000000, 426.273395, 26610.77466, 55073.65292,  0.00000000000000,0.0000000000000000,0.0000000000000,0.0000000000000000,NA, 803039.410
Offshore Catch,0.0000000062059214,0.0000000062032239,0.0000000062024929,0.0000000062024110,0.0000000062058015,  48.781730,  5256.8947,  21508.7299,  60.169535,0.0000000062058015,  11.175097,   972.30814,  2049.08580,  2.72960343505239,0.0000000062059214,0.0000035636602,0.0000000062024929,0.0000000062024110,  29909.874
Total,0.0000010069491519,0.0000010065114596,0.0000010063928591,0.0000010063795630,0.0000010069297059,7915.137550,852963.6927,3489924.5266,9762.879425,0.0000010069297059,1813.228688,157763.01262,332476.85213,442.89504957056499,0.0000010069491519,0.0005782259193,0.0000010063928591,0.0000010063795630,4853062.225
 
Egegik,0.1,0.2,0.3,0.4,0.5,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,Total
Catch, 0.000000042576476, 0.000000779071248, 0.0000009641493931, 0.0000009846546907, 0.000000077188673, 3850.7776,536327.420,3017890.466,  0.0004862534798, 0.000000077188673,  5621.86163,3214538.2315,633697.1849, 0.0005491441130, 0.000000042576476,2334.83491, 0.0000009641493931, 0.0000009846546907,7414260.78
Escapement, 0.000000957423524, 0.000000220928752, 0.0000000358506069, 0.0000000153453093, 0.000000922811327,86593.0067,152091.542, 112216.225,  0.0000075779967, 0.000000922811327,126419.63660, 911577.6268, 23563.1831, 0.0000085581131, 0.000000957423524, 662.11167, 0.0000000358506069, 0.0000000153453093,1413123.33
Reallocated Esc Obs Error,-0.000000021014955,-0.000000004849273,-0.0000000007869024,-0.0000000003368217,-0.000000020255235,-1900.6721, -3338.331,  -2463.089, -0.0000001663331,-0.000000020255235, -2774.84615, -20008.6611,  -517.1998,-0.0000001878462,-0.000000021014955, -14.53301,-0.0000000007869024,-0.0000000003368217, -31017.33
Kvichak Set,NA, 0.000000000000000, 0.0000000000000000, 0.0000000000000000, 0.000000000000000,    0.0000,  3465.293,  19194.442, 74.2704159960000, 0.000000000000000,     0.00000,   1943.2736,  1406.7338,31.5862697724000, 0.000000000000000,   0.00000, 0.0000000000000000,NA,  26115.60
ARSHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0.00
NRSHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,      0.00
Naknek Set,NA, 0.000000000000000, 0.0000000000000000, 0.0000000000000000, 0.000000000000000,    0.0000,  2319.398,  20446.541, 53.9533867428988, 0.000000000000000,    13.49303,    842.3232,  1743.2720, 0.0000000000000, 0.000000000000000,   0.00000, 0.0000000000000000,NA,  25418.98
Offshore Catch, 0.000000007991886, 0.000000008123854, 0.0000000081570169, 0.0000000081606912, 0.000000007998088,  722.8165,  5639.838,  25855.940,  1.0467514495410, 0.000000007998088,  1055.37081,  33542.7030,  5386.9988, 0.2578571938087, 0.000000007991886,  24.34676, 0.0000000081570169, 0.0000000081606912,  72229.32
Total, 0.000000986976931, 0.000001003274581, 0.0000010073701146, 0.0000010078238694, 0.000000987742853,89265.9286,696505.160,3193140.525,129.2710478535830, 0.000000987742853,130335.51591,4142435.4970,665280.1729,31.8446844805886, 0.000000986976931,3006.76033, 0.0000010073701146, 0.0000010078238694,8920130.68
 
Ugashik,0.1,0.2,0.3,0.4,0.5,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4,Total
Catch,0.000000036052333,0.000000722254493,0.000000922374522,0.000000945551282,0.000000065583578, 1034.9115,1712144.8118199999444186687469,2368193.478769999928772449493,5024.129084950000105891376734,0.000000065583578, 214.022148251999993817662471,321279.2808269999804906547070,87094.8145749999966938048601,2336.257799,0.000000036052333,100.1028844,0.000000922374522,0.000000945551282,4497421.80946090817451477
Escapement,0.000000963947667,0.000000277745508,0.000000077625478,0.000000054448718,0.000000934416422,27670.9020, 658411.3144000000320374965668, 199303.152499999996507540345, 289.309942799999987528281054,0.000000934416422,5722.407780999999886262230575,123549.0783999999985098838806, 7329.7520960000001650769264, 134.531299,0.000000963947667, 38.4949165,0.000000077625478,0.000000054448718,1022448.94334928866010159
