Wood,0.1,0.2,0.3,0.4,0.5,1.1,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,3.1,3.2,3.3,3.4
Catch,0,0,2.75E-09,0,0,474.7344853,1037645.681,1473749.488,818.4258241,0,18.46546832,34172.67882,28447.74972,0,0,0,0,0
Escapement,5.00E-101,5.00E-101,9.88E-10,5.00E-101,5.00E-101,38908.75082,584107.7982,530101.3735,506.178323,5.00E-101,1513.410818,19236.36223,10232.53363,5.00E-101,5.00E-101,5.00E-101,5.00E-101,5.00E-101
Reallocated Esc Obs Error,0,0,-1.05E-12,0,0,-41.33278614,-620.4980165,-563.1269634,-0.537713495,0,-1.607697095,-20.43479755,-10.87002578,0,0,0,0,0
Igushik Set,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WRSHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Offshore Catch,3.10E-102,3.10E-102,2.32E-10,3.10E-102,3.10E-102,2441.622606,100609.5163,124326.5126,82.17319921,3.10E-102,94.97035982,3313.362884,2399.87158,3.10E-102,3.10E-102,3.10E-102,3.10E-102,3.10E-102
Total,5.31E-101,5.31E-101,3.97E-09,5.31E-101,5.31E-101,41783.77513,1721742.497,2127614.247,1406.239633,5.31E-101,1625.238949,56701.96914,41069.2849,5.31E-101,5.31E-101,5.31E-101,5.31E-101,5.31E-101
