"","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"1",0.2138007172,0.0003969060523,0.02078318511,7.83901421e-07,8.008946617e-08,0.06525570871,0.2631837063,1.02400132e-06,0.2390235676,0.1250699139,0.02785693917,0.2387314539,0.1566904693,1.284324506,7.584653106e-07,0.2455007439,0.4054597627,0.01573387699,1.169174175e-06,3.59854524e-08,0.1685321104,0.02658348717,0.211883928,0.07022263719,0.1371655497,0.1350567075,0.08368182177,0.101233491,0.08518090459,0.36323227,0.08058995296,0.04053254429,0.01457126135,0.0879431812,0.001925343551,0.01364378033,0.1285827954,7.165860216e-07,0.0371992017,0.08288652589,0.1196045425,0.04271891932,0.0238934314,0.03554828405,0.07827603745,0.03993199914,0.01396123493,0.06702321411,0.08991208042,0.01731059171,0.1632009157,0.03844497919,0.1047028181,0.06216084067,0.004208114288,0.01810208349,0.09518231951
"2",2.17882991,1.226559431,0.0737963206,1.135970094,0.6652954302,1.220858242,1.314377516,1.374647051,0.7556900692,0.015289942,1.757835205,1.088164614,1.212925779,0.487672864,1.438196661,0.7335440843,1.077312348,0.08273443918,1.112244687,1.047899304,1.384347453,0.8220750226,1.369243096,1.028015494,0.8670647043,0.8497395448,0.8929149689,0.6430718464,0.986404251,0.7768682853,1.694370027,0.5324627461,1.040698757,0.9626372247,0.6811852021,0.87594179,0.8162029634,1.069390332,0.7665642495,1.255098681,0.7389677087,0.963334001,1.159797524,0.5687830795,0.8859903542,1.139860056,0.738776137,0.7761375782,0.988236158,0.5214744157,0.8019200808,1.220674299,1.018358445,1.345599795,0.3586540216,0.7014679083,0.8212377033
"3",1.905311478,1.801630572,0.1106528001,1.573314797,0.957098438,1.526639432,1.783147528,2.499464344,0.860432386,0.02106688282,1.666844645,2.004512409,1.451792381,0.7277240521,1.705995195,1.082003814,1.478432109,0.0975459774,0.9635414276,1.152596315,1.507058531,1.141460527,1.664827367,1.129517001,1.052349418,1.001460033,0.9219507487,0.8489005935,1.288114428,0.9295086401,1.641080258,0.7577312721,1.198998009,0.9977139844,0.8445300558,1.345294645,0.9851432732,1.20997927,0.7271083586,1.133444047,1.115358215,1.099790313,1.194231921,0.8061555765,1.31136951,1.246675479,0.9565018762,0.9769716636,1.215943242,0.6965075659,1.019756911,1.536393536,1.594625991,1.841955364,0.4648897961,1.067898082,1.509744737
"4",8.684937119e-07,2.015834408e-05,0.1019647938,1.162956786,1.775734252,0.864655101,0.1050480996,6.395791118e-06,1.69371185,0.03380130469,1.068285266e-06,5.321437213e-07,0.7492209461,0.9472369856,2.834909477e-06,2.12369096,0.6750430549,1.825920057,0.785248513,1.117087796,1.462137969,1.349341149,0.8102399225,0.8995432196,1.378045599,1.205853363,1.188474265,1.039405053,1.152520075,1.096398451,1.583941072,0.7523228778,1.395410511,0.966639325,1.067981203,1.579803001,0.9504331101,1.482521722,1.131817927,0.7167140134,1.355306951,1.232986322,0.8493181135,1.023006532,1.281419,1.609341668,1.018206687,1.07016402,1.400412851,0.7789283969,1.31528313,1.181017043,1.663866636,0.7311420194,0.6282052657,1.319069151,1.945388421
"5",0.7020570284,1.971451924,4.692802904,1.127757541,1.601871801,1.322591519,1.534243153,1.125881186,1.451142128,4.804771945,1.547462143,1.668590994,1.429370431,1.553041594,1.855804551,0.8152603967,1.363752725,2.978403669,2.138964206,1.682416547,0.4779239382,1.660539815,0.9438056855,1.872701648,1.565374732,1.807890351,1.912978197,2.367389015,1.487780341,1.833992354,1.869121905e-05,2.916950563,1.350321462,1.98506629,2.404411691,1.185316785,2.119637858,1.238107958,2.337310265,1.811856737,1.670762584,1.661170454,1.772759011,2.566506564,1.442945114,0.9641907976,2.272554065,2.109703524,1.305495667,2.985779041,1.658555274,1.023470145,0.6370768257,1.019142047,3.544773762,1.889882597,1.026331004
