"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",1.3065572903e-13,8.7581707804e-07,9.5937239096e-07,9.6170906645e-07,1.10132478175e-07,0.00460037265883,4909782.7489,4225228.2488,4141.6397305,1.10132478175e-07,0.0078867913418,5631199.4158,671622.80935,9.6170906645e-07,1.3065572903e-13,8.7581707804e-07,9.5937239096e-07,9.6170906645e-07
"Escapement",9.999998693e-07,1.24182922e-07,4.062760899e-08,3.829093356e-08,8.898675218e-07,35209.87631,696162.6846,178930.437,164.9014835,8.898675218e-07,60363.1419,798453.0279,28441.95762,3.829093356e-08,9.999998693e-07,1.24182922e-07,4.062760899e-08,3.829093356e-08
"Reallocated Esc Obs Error",-6.43814759012258e-09,-7.99508084570086e-10,-2.61566577124313e-10,-2.46522713773926e-10,-5.72909919041115e-09,-226.686409961728,-4481.99869550928,-1151.98071256166,-1.06166022725259,-5.72909919041115e-09,-388.626867402784,-5140.55910959407,-183.113544820895,-2.46522713773926e-10,-6.43814759012258e-09,-7.99508084570086e-10,-2.61566577124313e-10,-2.46522713773926e-10
"Kvichak Set",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,35208.288961216,43760.722598066,0,0,0,10789.935193734,2616.582399166,0,0,83.212867818,0,NA
"Offshore Catch",5.15949743162932e-08,5.18877849391276e-08,5.19157198619014e-08,5.19165010823529e-08,5.16317947063668e-08,1816.6529013298,292708.432922052,230917.532386839,223.580551595582,5.16317947063668e-08,3114.43516303516,334180.737030933,36480.2436288193,5.19165010823529e-08,5.15949743162932e-08,4.32118626453532,5.19157198619014e-08,5.19165010823529e-08
"Total",1.0451568266819e-06,1.05108827689456e-06,1.05165415323478e-06,1.05166997837858e-06,1.04590269549096e-06,36799.8474017407,5929380.15668776,4677684.96007234,4529.06010536833,1.04590269549096e-06,63088.9580824237,6769482.55681507,738978.479453164,1.05166997837858e-06,1.0451568266819e-06,87.5340550817358,1.05165415323478e-06,1.05166997837858e-06
