"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,320.5655915,201281.4582,368007.714,1.011203331e-09,0,0,2948.124749,9.795264553e-10,0,0,0,0,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,890.0000129,179290.8048,141002.3671,3.436292488e-10,5e-101,5e-101,2626.032539,3.753061242e-10,5e-101,5e-101,5e-101,5e-101,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,0.0131808608409163,2.6552888914822,2.08823882205447,5.08913398112055e-15,0,0,0.0388914257928709,5.55826710466134e-15,0,0,0,0,0
"Igushik Set",NA,0,0,0,0,847.215431932692,170654.885672282,134205.584370985,0,0,0,2540.69442480094,0,0,0,0,0,NA
"WRSHA",NA,0,0,0,0,0,326.26141063692,125.81261885148,2.12849594232,0,0,8.51398376928,0,0,0,0,0,NA
"Offshore Catch",6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103,28.7977295996576,7718.73217298222,9003.2491626298,0.0297871624517989,6.99723260932589e-103,6.99723260932589e-103,113.682702963746,1.89602351958847e-11,6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103,6.99723260932589e-103
"Total",5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101,2086.59194679319,559274.797544792,652346.815491288,2.15828310612664,5.06997232609326e-101,5.06997232609326e-101,8237.08729095976,1.37379837296299e-09,5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101,5.06997232609326e-101
