"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",7.3454811674e-14,7.111116521e-07,8.2659481443e-07,8.3008147045e-07,6.3948727395e-08,0.00052675052049,787410.66506,4375552.6094,4218.218229,6.3948727395e-08,0.000203089878029,355244.995843,200187.776587,8.3008147045e-07,7.3454811674e-14,7.111116521e-07,8.2659481443e-07,8.3008147045e-07
"Escapement",9.999999265e-07,2.888883479e-07,1.734051856e-07,1.699185295e-07,9.360512726e-07,7171.082054,319884.7403,917914.6775,863.4736036,9.360512726e-07,2764.827225,144317.8995,41995.90653,1.699185295e-07,9.999999265e-07,2.888883479e-07,1.734051856e-07,1.699185295e-07
"Reallocated Esc Obs Error",1.30418595099435e-09,3.76764152368904e-10,2.26152623612078e-10,2.21605375353293e-10,1.22078500872046e-09,9.35242515403584,417.189214812379,1197.13151444025,1.12613022550096,1.22078500872046e-09,3.60584908909595,188.217390793362,54.7704753159403,2.21605375353293e-10,1.30418595099435e-09,3.76764152368904e-10,2.26152623612078e-10,2.21605375353293e-10
"Kvichak Set",NA,0,0,0,0,0,1.023932156e-14,1.377167706e-14,3.908138e-17,0,0,5.11966078e-15,8.9285922e-16,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,10370.316434464,12889.366513739,0,0,0,3178.088045961,770.693159389,0,0,24.509676447,0,NA
"Offshore Catch",5.20294212373144e-08,5.19812308694387e-08,5.1973404846915e-08,5.19731685602193e-08,5.20250875885319e-08,373.107276338212,58097.4368967801,275789.271135343,264.111626199987,5.20250875885319e-08,143.852370911085,26133.0329067228,12627.1571005439,5.19731685602193e-08,5.20294212373144e-08,1.27356336890439,5.1973404846915e-08,5.19731685602193e-08
"Total",1.05333360714312e-06,1.05235799502181e-06,1.05219955750053e-06,1.05219477388557e-06,1.05324587259225e-06,7553.54228224277,1176180.34790606,5583343.05606352,5346.92958902549,1.05324587259225e-06,2912.28564809006,529062.233686477,255636.303852249,1.05219477388557e-06,1.05333360714312e-06,25.7832408162812,1.05219955750053e-06,1.05219477388557e-06
