"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,4661.35720723,9477648.43821,1937686.75622,0.396047841197,0,10564.01372318,1054324.24935,478252.727935,0,0,0,2138.22796334,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,26766.2042,2108266.945,30082.08178,3.41117759e-199,5e-101,60660.13305,234530.4301,7424.74893,5e-101,5e-101,5e-101,33.19543173,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,-1383.49089479952,-108972.049234136,-1554.88189260288,0.00151525312490517,0,-3135.39944290407,-12122.4030148623,-383.770237367752,0,0,0,-1.71580464679621,0
"Kvichak Set",NA,0,0,0,0,0,4466.98686862248,2607.3843020029,9.83711146396,0,0,196.7788802161,49.19288750718,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,0,0,0,0,0,378.777791044699,443.347481578932,0,0,0,38.7377553315753,21.5258773447935,0,0,0,0,NA
"Naknek Set",NA,0,0,0,0,0,1994.45056244422,1220.46256997202,7.528045016768,0,0,83.58737373192,36.433464759216,0,0,0,0,NA
"Offshore Catch",6.11185134596642e-103,6.11185134596642e-103,6.11185134596642e-103,6.11185134596642e-103,6.11185134596642e-103,367.249785599416,140374.355883905,24086.6246381032,0.217126203085586,6.11185134596642e-103,832.296604031428,15610.296396875,5933.3957850798,6.11185134596642e-103,6.11185134596642e-103,6.11185134596642e-103,26.5218605137632,6.11185134596642e-103
"Total",5.06111851345966e-101,5.06111851345966e-101,5.06111851345966e-101,5.06111851345966e-101,5.06111851345966e-101,30411.3202980299,11624157.9050819,1994571.77509905,17.9798457781355,5.06111851345966e-101,68921.0439343074,1292661.67684129,491334.254642323,5.06111851345966e-101,5.06111851345966e-101,5.06111851345966e-101,2196.22945093697,5.06111851345966e-101
