"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",1.71296254857e-08,3.31929894825e-07,4.4082838007e-07,6.1324885553e-07,1.36124734114e-06,5.3354576392e-06,650160.63017,1061558.38331,11850.9229236,1.36124734114e-06,22.754549276,102338.114484,283066.346573,1712.34737772,1.71296254857e-08,3.31929894825e-07,4.4082838007e-07,6.1324885553e-07
"Escapement",9.828703745e-07,6.680701052e-07,5.591716199e-07,3.867511445e-07,2.768186464e-194,0.0003061399826,1308568.127,1346540.621,7473.895735,2.768186464e-194,1305.619459,205974.3216,359057.3445,1079.90794,9.828703745e-07,6.680701052e-07,5.591716199e-07,3.867511445e-07
"Reallocated Esc Obs Error",2.10089679007393e-09,1.42800757443457e-09,1.19523580314068e-09,8.26685043486806e-10,-7.72170368569409e-10,6.54377752527512e-07,2797.07950082955,2878.2461479965,15.9755385531555,-7.72170368569409e-10,2.79077669064934,440.272494080292,767.489225220157,2.30831570799933,2.10089679007393e-09,1.42800757443457e-09,1.19523580314068e-09,8.26685043486806e-10
"Kvichak Set",NA,0,0,0,0,0,180892.4638668,99767.2721824,2089.1986765,0,0,23174.0345501,15524.3532423,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,53772.81201072,40200.76041696,719.40463353,0,0,7322.89492638,5357.95391241,0,0,0,0,NA
"Offshore Catch",5.08491854615434e-08,5.081504132832e-08,5.08032298851774e-08,5.0784528671618e-08,6.90340209224068e-08,1.5838272427662e-05,111440.40440466,129441.546472797,1123.91758686971,6.90340209224068e-08,67.5467363101167,17214.4020813682,33681.5796458685,141.80337023694,5.08491854615434e-08,5.081504132832e-08,5.08032298851774e-08,5.0784528671618e-08
"Total",1.05295008223732e-06,1.05224304892775e-06,1.05199846565832e-06,1.0516112137451e-06,1.42950919169384e-06,0.00032796809041939,2307631.51695301,2680386.82953015,23273.3150940529,1.42950919169384e-06,1398.71152127677,356464.040135928,697455.067098799,2936.36700366494,1.05295008223732e-06,1.05224304892775e-06,1.05199846565832e-06,1.0516112137451e-06
