"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
<<<<<<< HEAD
"Catch",0.0000003267721813,0.000000563641899,0.0000007275326056,0.000000737224523,0.0000005249746516,355.7917081,54496.62713,1642737.56,5143.199119,0.0000005249746516,0.0000003267721813,3167.888806,15594.54411,0.000000737224523,0.0000003267721813,0.000000563641899,0.0000007275326056,0.000000737224523
"Escapement",0.0000006732278187,0.000000436358101,0.0000002724673944,0.000000262775477,0.0000004750253484,733.0148932,42189.98759,615219.743,1833.23609,0.0000004750253484,0.0000006732278187,2452.503879,5840.294673,0.000000262775477,0.0000006732278187,0.000000436358101,0.0000002724673944,0.000000262775477
"Reallocated Esc Obs Error",-0.000000000000785888907546792,-0.000000000000509380304253167,-0.000000000000318063361156396,-0.000000000000306749553070486,-0.000000000000554518309487621,-0.000855681029905509,-0.049250257232131,-0.718173489085967,-0.0021400183826711,-0.000000000000554518309487621,-0.000000000000785888907546792,-0.00286291733640005,-0.00681763686996188,-0.000000000000306749553070486,-0.000000000000785888907546792,-0.000000000000509380304253167,-0.000000000000318063361156396,-0.000000000000306749553070486
"Igushik Set",NA,0,0,0,0,0,65375.4238824123,519902.764155542,1320.50050996032,0,0,5370.03503631153,26132.0070338743,0,0,0,0,NA
"WRSHA",NA,0,0,0,0,0,1447.72200148906,441.67635020036,0,0,0,37.97139388636,4.89025442422,0,0,0,0,NA
"Offshore Catch",0.00000000649679391456134,0.00000000649679571098216,0.00000000649679695392989,0.00000000649679702743343,0.00000000649679541772961,7.07375210146006,1062.28973253575,18050.0633795427,53.9035099473601,0.00000000649679541772961,0.00000000649679391456134,71.649273967557,309.06396401029,0.00000000649679702743343,0.00000000649679391456134,0.00000000649679571098216,0.00000000649679695392989,0.00000000649679702743343
"Total",0.00000100649600802565,0.00000100649628633068,0.00000100649647889057,0.00000100649649027788,0.00000100649624089942,1095.87949772043,164572.00108618,2796351.0887118,8350.8370888893,0.00000100649624089942,0.00000100649600802565,11100.0455262481,47880.7932176719,0.00000100649649027788,0.00000100649600802565,0.00000100649628633068,0.00000100649647889057,0.00000100649649027788
=======
"Catch",3.266412167e-07,5.634965448e-07,7.274164931e-07,7.371110963e-07,5.254338317e-07,355.5799195,54464.43084,1641775.736,5140.188824,5.254338317e-07,3.266412167e-07,3166.01717,15585.41388,7.371110963e-07,3.266412167e-07,5.634965448e-07,7.274164931e-07,7.371110963e-07
"Escapement",6.733587833e-07,4.365034552e-07,2.725835069e-07,2.628889037e-07,4.745661683e-07,733.0148484,42189.98762,615219.7426,1833.23601,4.745661683e-07,6.733587833e-07,2452.503829,5840.294814,2.628889037e-07,6.733587833e-07,4.365034552e-07,2.725835069e-07,2.628889037e-07
"Reallocated Esc Obs Error",-7.85638741724844e-13,-5.09288708902702e-13,-3.18035746685992e-13,-3.06724606117207e-13,-5.53698231346626e-13,-0.00085524222389047,-0.0492250039809425,-0.717805242182637,-0.00213892098519028,-5.53698231346626e-13,-7.85638741724844e-13,-0.00286144930487742,-0.00681414126313115,-3.06724606117207e-13,-7.85638741724844e-13,-5.09288708902702e-13,-3.18035746685992e-13,-3.06724606117207e-13
"Igushik Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Offshore Catch",8.18380921520851e-09,8.18381147680623e-09,8.18381304198522e-09,8.1838131345535e-09,8.18381111336689e-09,8.90885189316779,791.00153907698,18470.8290334683,57.0692057493108,8.18381111336689e-09,8.18380921520851e-09,45.980916634293,175.343994243733,8.1838131345535e-09,8.18380921520851e-09,8.18381147680623e-09,8.18381304198522e-09,8.1838131345535e-09
"Total",1.00818302357647e-06,1.0081833021881e-06,1.00818349500624e-06,1.00818350640995e-06,1.00818325741514e-06,1097.50276455094,97445.370774073,2275465.58982823,7030.49190082833,1.00818325741514e-06,1.00818302357647e-06,5664.49905418499,21601.0458741025,1.00818350640995e-06,1.00818302357647e-06,1.0081833021881e-06,1.00818349500624e-06,1.00818350640995e-06
>>>>>>> 5190467d529de1f7f88101366bdbb35e6026a8f8
