"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
<<<<<<< HEAD
"Catch",0.0000000425764755876,0.000000779071248057,0.000000964149393121,0.000000984654690683,0.0000000771886726497,3850.77757195,536327.420033,3017890.46589,0.000486253479787,0.0000000771886726497,5621.86162787,3214538.23153,633697.184879,0.000549144112967,0.0000000425764755876,2334.83491424,0.000000964149393121,0.000000984654690683
"Escapement",0.0000009574235244,0.0000002209287519,0.00000003585060692,0.00000001534530926,0.0000009228113274,86593.00668,152091.5421,112216.2246,0.000007577996729,0.0000009228113274,126419.6366,911577.6268,23563.1831,0.000008558113134,0.0000009574235244,662.1116681,0.00000003585060692,0.00000001534530926
"Reallocated Esc Obs Error",-0.0000000210149550718131,-0.00000000484927273696113,-0.000000000786902425628018,-0.000000000336821663827741,-0.0000000202552351056783,-1900.67206224122,-3338.33130552088,-2463.08854689646,-0.00000016633313965193,-0.0000000202552351056783,-2774.846153431,-20008.6611438049,-517.199777866691,-0.000000187846191804002,-0.0000000210149550718131,-14.5330113585459,-0.000000000786902425628018,-0.000000000336821663827741
"Kvichak Set",NA,0,0,0,0,0,3465.2934842736,19194.4423561044,74.270415996,0,0,1943.2736263668,1406.7338474868,31.5862697724,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,2319.39775011278,20446.5407748894,53.9533867428988,0,13.4930301328155,842.32323371786,1743.27196440427,0,0,0,0,NA
"Offshore Catch",0.00000000799188643325021,0.00000000812385402331968,0.00000000815701694344589,0.00000000816069115028855,0.00000000799808836270587,722.816452346885,5639.83813977895,25855.9401261064,1.04675144954096,0.00000000799808836270587,1055.37080787452,33542.7029727944,5386.99884352448,0.257857193808664,0.00000000799188643325021,24.3467565516471,0.00000000815701694344589,0.00000000816069115028855
"Total",0.000000986976931349037,0.00000100327458124336,0.00000100737011455882,0.00000100782386942946,0.000000987742853306728,89265.9286420557,696505.160201644,3193140.5252002,129.271047853583,0.000000987742853306728,130335.515912446,4142435.49701907,665280.172856549,31.8446844805886,0.000000986976931349037,3006.7603275331,0.00000100737011455882,0.00000100782386942946
=======
"Catch",4.25764755876e-08,7.79071248057e-07,9.64149393121e-07,9.84654690683e-07,7.71886726497e-08,3850.77757195,536327.420033,3017890.46589,0.000486253479787,7.71886726497e-08,5621.86162787,3214538.23153,633697.184879,0.000549144112967,4.25764755876e-08,2334.83491424,9.64149393121e-07,9.84654690683e-07
"Escapement",9.574235244e-07,2.209287519e-07,3.585060692e-08,1.534530926e-08,9.228113274e-07,86593.00668,152091.5421,112216.2246,7.577996729e-06,9.228113274e-07,126419.6366,911577.6268,23563.1831,8.558113134e-06,9.574235244e-07,662.1116681,3.585060692e-08,1.534530926e-08
"Reallocated Esc Obs Error",-2.10149550718131e-08,-4.84927273696113e-09,-7.86902425628018e-10,-3.36821663827741e-10,-2.02552351056783e-08,-1900.67206224122,-3338.33130552088,-2463.08854689646,-1.6633313965193e-07,-2.02552351056783e-08,-2774.846153431,-20008.6611438049,-517.199777866691,-1.87846191804002e-07,-2.10149550718131e-08,-14.5330113585459,-7.86902425628018e-10,-3.36821663827741e-10
"Kvichak Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Offshore Catch",8.04008145018809e-09,8.17284486991452e-09,8.20620777880566e-09,8.20990414292777e-09,8.04632078033728e-09,727.175392060906,5626.34138325676,25686.3058709394,4.05430908518735e-06,8.04632078033728e-09,1061.62440056581,33722.1048268622,5393.61514418834,4.57868181684699e-06,8.04008145018809e-09,24.4935795019217,8.20620777880566e-09,8.20990414292777e-09
"Total",9.87025126365975e-07,1.00332357208995e-06,1.00741930539418e-06,1.0078730824221e-06,9.87791085724359e-07,89270.2875817697,690706.972210736,3153329.90781404,0.000497719452461535,9.87791085724359e-07,130328.276475005,4139829.30201306,662136.783345322,0.000562093061726043,9.87025126365975e-07,3006.90715048338,1.00741930539418e-06,1.0078730824221e-06
>>>>>>> 5190467d529de1f7f88101366bdbb35e6026a8f8
