"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,2848.421089552,847112.910361,1081750.605831,2085.34265158,0,346.1352161758,23866.94343329,21941.35725363,0,0,0,0.621556579779,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,50090.46563,988945.9827,456285.456,80.29742532,5e-101,6086.906959,27863.01275,9254.926361,5e-101,5e-101,5e-101,0.2621743181,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,297.581725599791,5875.21494051692,2710.73969113248,0.477037817167453,0,36.1616178486255,165.530971004662,54.9824586760922,0,0,0,0.00155754762923736,0
"Kvichak Set",NA,0,0,0,0,0,491.356930954135,286.805487934021,1.0820566615804,0,0,21.645164739289,5.4110896094382,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,0,0,0,0,0,6.509301452676,7.61893245621,0,0,0,0.66570884834025,0.36992249277375,0,0,0,0,NA
"Naknek Set",NA,0,0,0,0,0,214.163799787458,131.053086200968,0.8083603354832,0,0,8.975599550958,3.9122199362484,0,0,0,0,NA
"Offshore Catch",6.04817188569188e-103,6.04817188569188e-103,6.04817188569188e-103,6.04817188569188e-103,6.04817188569188e-103,643.96662348698,22289.2811346684,18642.5496980584,26.2249644025645,6.04817188569188e-103,78.2537130075632,628.124104736257,378.143310380686,6.04817188569188e-103,6.04817188569188e-103,6.04817188569188e-103,0.0107087533737016,6.04817188569188e-103
"Total",5.06048171885692e-101,5.06048171885692e-101,5.06048171885692e-101,5.06048171885692e-101,5.06048171885692e-101,53880.4350686388,1864935.41916838,1559814.82872678,2194.2324961168,5.06048171885692e-101,6547.45750603199,52554.8977321695,31639.1026157252,5.06048171885692e-101,5.06048171885692e-101,5.06048171885692e-101,0.895997198881939,5.06048171885692e-101
