"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",6.2705128094e-14,5.7502580473e-07,6.618198616e-07,6.6440969628e-07,5.4349977548e-08,0.0001528950815,1232193.8985,1292106.87523,2965.1167141,5.4349977548e-08,0.000246090072108,334881.27151,183258.252451,6.6440969628e-07,6.2705128094e-14,5.7502580473e-07,6.618198616e-07,6.6440969628e-07
"Escapement",9.999999373e-07,4.249741953e-07,3.381801384e-07,3.355903037e-07,9.456500224e-07,2438.31847,910655.8457,660247.4588,1497.666913,9.456500224e-07,3924.560306,247494.8041,93642.25037,3.355903037e-07,9.999999373e-07,4.249741953e-07,3.381801384e-07,3.355903037e-07
"Reallocated Esc Obs Error",7.26649437560408e-10,3.08807279238848e-10,2.45738422695586e-10,2.43856520735115e-10,6.87156100015111e-10,1.77180285576804,661.727599515534,479.76847474973,1.08827888795709,6.87156100015111e-10,2.8517797179512,179.841971423221,68.0450928298608,2.43856520735115e-10,7.26649437560408e-10,3.08807279238848e-10,2.45738422695586e-10,2.43856520735115e-10
"Kvichak Set",NA,0,0,0,0,0,165846.9957703,223060.80082905,633.00380065,0,0,82923.49788515,14461.70221485,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,290307.74989888,360826.30784438,0,0,0,88967.73742962,21574.86691738,0,0,686.12650974,0,NA
"Offshore Catch",4.17058067949353e-08,4.16883930053673e-08,4.16857645765168e-08,4.16856861464342e-08,4.17041608870454e-08,101.692045390428,108342.450016146,105719.18393992,212.414962264893,4.17041608870454e-08,163.676964139659,31441.9798985074,13044.6520482082,4.16856861464342e-08,4.17058067949353e-08,28.5946813845265,4.16857645765168e-08,4.16856861464342e-08
"Total",1.04243245623762e-06,1.04199720031461e-06,1.04193150299921e-06,1.04192954264717e-06,1.04239131693506e-06,2541.78247114128,2708008.66748484,2642440.3951181,5309.29066890285,1.04239131693506e-06,4091.08929594768,785889.132794701,326049.769094268,1.04192954264717e-06,1.04243245623762e-06,714.721192124835,1.04193150299921e-06,1.04192954264717e-06
