"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,52.9945727473,525024.085853,1276293.27097,2.05375774715e-09,0,3.79694564117e-11,4757.65160491,2.46885927937e-09,0,0,1.41855087523e-09,0,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,6507.588295,1214697.377,1153669.125,2.646756897e-09,5e-101,4.662545188e-09,11007.31773,2.231655364e-09,5e-101,5e-101,3.281963769e-09,5e-101,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,1.73633049571586,324.101034576373,307.81770338285,7.06197827406214e-13,0,1.24404295909925e-12,2.93693155988227,5.95441980901038e-13,0,0,8.75681361328646e-13,0,0
"Kvichak Set",NA,0,0,0,0,0,65496.482586176,169516.814023732,0,0,0,1926.786396452,641.47019364,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,136.11988312,23737.21346408,78457.40647832,0,0,0,1958.03216488,418.8304096,0,0,0,0,NA
"Offshore Catch",8.69577976142051e-103,8.69577976142051e-103,8.69577976142051e-103,8.69577976142051e-103,8.69577976142051e-103,116.496301993649,31814.0191331074,46578.8474936797,8.17615621032708e-11,8.69577976142051e-103,8.17709160734441e-11,341.791533628732,18.4402810534345,8.69577976142051e-103,8.69577976142051e-103,8.17645096876305e-11,8.69577976142051e-103,8.69577976142051e-103
"Total",5.08695779761421e-101,5.08695779761421e-101,5.08695779761421e-101,5.08695779761421e-101,5.08695779761421e-101,6814.93538335666,1861093.27907094,2724823.28166911,4.78298240408068e-09,5.08695779761421e-101,4.78352960344424e-09,19994.5163614306,1078.74088429814,5.08695779761421e-101,5.08695779761421e-101,4.78315483527896e-09,5.08695779761421e-101,5.08695779761421e-101
