"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,6.8890302576e-11,649629.39495,1060444.0118,7832.9508484,0,22.7799410136,102268.865777,282831.888905,1.89690348954e-09,0,0,0,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,3.948510221e-09,1309039.062,1346355.533,8756.243597,5e-101,1305.652996,206077.4053,359087.5843,2.120497033e-09,5e-101,5e-101,5e-101,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,7.6785815462124e-12,2545.65965935191,2618.22818503958,17.0280755855338,0,2.53907485003945,400.75422692305,698.309778430048,4.12368424457131e-12,0,0,0,0
"Kvichak Set",NA,0,0,0,0,0,180892.4638668,99767.2721824,2089.1986765,0,0,23174.0345501,15524.3532423,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,53772.81201072,40200.76041696,719.40463353,0,0,7322.89492638,5357.95391241,0,0,0,0,NA
"Offshore Catch",2.53714936898837e-102,2.53714936898837e-102,2.53714936898837e-102,2.53714936898837e-102,2.53714936898837e-102,2.04244538233782e-10,111425.480300453,129363.451758927,985.166262123604,2.53714936898837e-102,67.5374960008204,17214.2517160844,33667.9767003542,2.04064152072299e-10,2.53714936898837e-102,2.53714936898837e-102,2.53714936898837e-102,2.53714936898837e-102
"Total",5.25371493689884e-101,5.25371493689884e-101,5.25371493689884e-101,5.25371493689884e-101,5.25371493689884e-101,4.22932364335600e-09,2307304.87278732,2678749.25734333,20399.9920931391,5.25371493689884e-101,1398.50950786446,356458.206496487,697168.066838494,4.22558835885687e-09,5.25371493689884e-101,5.25371493689884e-101,5.25371493689884e-101,5.25371493689884e-101
