"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,236.7181314842,2880735.949985,1289579.986795,11728.10380654,0,1.306338138137,21539.29029604,16405.81034866,0,0,0,29.46352232314,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,2680.716452,2010743.692,298187.429,0.01636591032,5e-101,14.79363713,15034.34985,3793.488158,5e-101,5e-101,5e-101,6.812801113,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,46.9098108957302,35185.9691296418,5217.97666835579,0.000286386781914377,0,0.2588736005056,263.085828285952,66.3821837262716,0,0,0,0.119217089002661,0
"Kvichak Set",NA,0,0,0,0,0,508728.417084768,296945.24020364,1120.311809936,0,0,22410.41023676,5602.393857288,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,0,0,0,0,0,3909.61970282664,4576.0867985394,0,0,0,399.838361879385,222.183021754575,0,0,0,0,NA
"Naknek Set",NA,0,0,0,0,0,226689.582236136,138717.978440508,855.6388471292,0,0,9500.5547835105,4141.0336566879,0,0,0,0,NA
"Offshore Catch",5.08438508023347e-103,5.08438508023347e-103,5.08438508023347e-103,5.08438508023347e-103,5.08438508023347e-103,30.1437368229181,57616.1828880387,20675.3946375914,139.353549440304,5.08438508023347e-103,0.166349374235041,703.145333190143,307.415052132522,5.08438508023347e-103,5.08438508023347e-103,5.08438508023347e-103,0.370097886466136,5.08438508023347e-103
"Total",5.05084385080233e-101,5.05084385080233e-101,5.05084385080233e-101,5.05084385080233e-101,5.05084385080233e-101,2994.48813120285,5723609.41302641,2053900.09254363,13843.4246653426,5.05084385080233e-101,16.5251982428776,69850.674689666,30538.7062782493,5.05084385080233e-101,5.05084385080233e-101,5.05084385080233e-101,36.7656384116088,5.05084385080233e-101
