"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
<<<<<<< HEAD
"Catch",0.0000003702579024,0.0000006206299436,0.0000007812145846,0.0000007902827658,0.0000005810525086,957.0543074,2994704.777,4771938.446,10681.98645,0.0000005810525086,0.0000003702579024,121103.866,54315.20133,0.0000007902827658,0.0000003702579024,0.0000006206299436,0.0000007812145846,0.0000007902827658
"Escapement",0.0000006297420976,0.0000003793700564,0.0000002187854154,0.0000002097172342,0.0000004189474914,1627.777242,1830561.564,1336419.667,2834.677347,0.0000004189474914,0.0000006297420976,74026.69007,15211.40813,0.0000002097172342,0.0000006297420976,0.0000003793700564,0.0000002187854154,0.0000002097172342
"Reallocated Esc Obs Error",-0.0000000000177266235204348,-0.0000000000106788956823383,-0.00000000000615859525078645,-0.00000000000590333482711393,-0.0000000000117929617278551,-0.0458203357418469,-51.5285159059107,-37.6189052677991,-0.0797933921454756,-0.0000000000117929617278551,-0.0000000000177266235204348,-2.08377885228863,-0.428186246823215,-0.00000000000590333482711393,-0.0000000000177266235204348,-0.0000000000106788956823383,-0.00000000000615859525078645,-0.00000000000590333482711393
"Igushik Set",NA,0,0,0,0,0,411.46593778136,3272.2124875726,8.31108921984,0,0,33.79842715986,164.4720621566,0,0,0,0,NA
"WRSHA",NA,0,0,0,0,0,32056.1191968314,9779.79868640628,0,0,0,840.77987848428,108.28223827806,0,0,0,0,NA
"Offshore Catch",0.00000000814842204143561,0.00000000814847947031448,0.00000000814851630428310,0.00000000814851838428963,0.00000000814847039227324,21.0622983705291,39583.1479946123,49880.4108570338,110.208506907212,0.00000000814847039227324,0.00000000814842204143561,1597.14388963996,568.761267318315,0.00000000814851838428963,0.00000000814842204143561,0.00000000814847947031448,0.00000000814851630428310,0.00000000814851838428963
"Total",0.00000100813069541792,0.00000100813780057463,0.00000100814235770903,0.00000100814261504946,0.00000100813667743055,2605.84802743479,4897265.54561332,6171252.91612575,13635.1035997349,0.00000100813667743055,0.00000100813069541792,197600.194486432,70367.6968415062,0.00000100814261504946,0.00000100813069541792,0.00000100813780057463,0.00000100814235770903,0.00000100814261504946
=======
"Catch",3.70122452e-07,6.204920058e-07,7.811144404e-07,7.901856609e-07,5.81535466e-07,956.4983579,2992950.957,4769143.728,10675.73009,5.81535466e-07,3.70122452e-07,121032.943,54283.39516,7.901856609e-07,3.70122452e-07,6.204920058e-07,7.811144404e-07,7.901856609e-07
"Escapement",6.29877548e-07,3.795079942e-07,2.188855596e-07,2.098143391e-07,4.18464534e-07,1627.77707,1830561.561,1336419.658,2834.677171,4.18464534e-07,6.29877548e-07,74026.69015,15211.40912,2.098143391e-07,6.29877548e-07,3.795079942e-07,2.188855596e-07,2.098143391e-07
"Reallocated Esc Obs Error",-1.77281183057603e-11,-1.06813818667564e-11,-6.16060868813778e-12,-5.90529609476325e-12,-1.17778269543915e-11,-0.0458143405145044,-51.5217791339414,-37.6139868408498,-0.0797829552699293,-1.17778269543915e-11,-1.77281183057603e-11,-2.08350642847349,-0.428130294984425,-5.90529609476325e-12,-1.77281183057603e-11,-1.06813818667564e-11,-6.16060868813778e-12,-5.90529609476325e-12
"Igushik Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Offshore Catch",8.18373489153499e-09,8.18379256118023e-09,8.18382955864532e-09,8.18383164809294e-09,8.18378358800523e-09,21.1490249886418,39474.6258635682,49966.8901105294,110.566898521196,8.18378358800523e-09,8.18373489153499e-09,1596.32757475951,568.733633438936,8.18383164809294e-09,8.18373489153499e-09,8.18379256118023e-09,8.18382955864532e-09,8.18383164809294e-09
"Total",1.00816600677323e-06,1.00817311117931e-06,1.00817766894996e-06,1.008177926352e-06,1.00817200576105e-06,2605.37863854813,4862935.62208443,6155492.66212369,13620.8943765659,1.00817200576105e-06,1.00816600677323e-06,196653.877218331,70063.109783144,1.008177926352e-06,1.00816600677323e-06,1.00817311117931e-06,1.00817766894996e-06,1.008177926352e-06
>>>>>>> 5190467d529de1f7f88101366bdbb35e6026a8f8
