"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",4.87093583026e-09,4.35157518243e-07,5.40574013845e-07,5.03840996912e-07,8.26588317737e-08,54.6244194128,482880.685031,2708937.073206,2909.664055999,8.26588317737e-08,14.00661270376,141402.2712628,729739.519508,872.827300631,4.87093583026e-09,9.11358294671e-05,5.40574013845e-07,5.03840996912e-07
"Escapement",9.951290642e-07,5.648424817e-07,4.594259861e-07,4.96159003e-07,9.173411682e-07,11159.73383,626788.032,2302286.189,2865.300811,9.173411682e-07,2861.541987,183542.7552,620194.996,859.5194236,9.951290642e-07,0.0001182959869,4.594259861e-07,4.96159003e-07
"Reallocated Esc Obs Error",2.99272240372401e-10,1.69869096483039e-10,1.38166444065461e-10,1.49213425413337e-10,2.75878533209164e-10,3.35614611745747,188.498422262072,692.382898308283,0.86170228968677,2.75878533209164e-10,0.860571871724642,55.1981180303102,186.5156516916,0.25848938874132,2.99272240372401e-10,3.55759934191001e-08,1.38166444065461e-10,1.49213425413337e-10
"Kvichak Set",NA,0,0,0,0,0,76626.8609601642,361980.254958252,940.2068829468,0,0,28676.3099298774,136800.101468759,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,28211.75027192,137588.02425045,2390.02529006,0,0,7816.15419559,25838.48787683,0,0,118.14811515,0,NA
"Offshore Catch",1.55275648342961e-08,1.55255561183876e-08,1.5525064000705e-08,1.55252354815923e-08,1.55272016947908e-08,174.13167478751,18855.6252370267,85554.3199323625,141.352614587975,1.55272016947908e-08,44.6502673147187,5611.42181806209,23482.4454413337,26.8950908318179,1.55275648342961e-08,1.83400690314976,1.5525064000705e-08,1.55252354815923e-08
"Total",1.01582683710493e-06,1.01569542515787e-06,1.01566323038977e-06,1.01567444881901e-06,1.0158030802017e-06,11391.8460703178,1233551.45192237,5597038.24424537,9247.41135688346,1.0158030802017e-06,2921.0594388902,367104.11052436,1536242.06594661,1759.50030445156,1.01582683710493e-06,119.982331520542,1.01566323038977e-06,1.01567444881901e-06
