"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,217.4992583664,2893050.284402,1297559.066388,11020.29449582,0,0.02549738004277,22418.61855725,17629.05407459,0,0,0,4.761170777087,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,2755.850265,2035582.472,306364.0534,0.5067345155,5e-101,0.3230675915,15773.99025,4162.360393,5e-101,5e-101,5e-101,1.124150427,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,7.69345195931512,5682.69479407633,855.270388513706,0.00141464059192404,0,0.000901901320835305,44.0359324836105,11.6199780981131,0,0,0,0.00313826821981826,0
"Kvichak Set",NA,0,0,0,0,0,508728.417084768,296945.24020364,1120.311809936,0,0,22410.41023676,5602.393857288,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,0,0,0,0,0,3909.61970282664,4576.0867985394,0,0,0,399.838361879385,222.183021754575,0,0,0,0,NA
"Naknek Set",NA,0,0,0,0,0,226689.582236136,138717.978440508,855.6388471292,0,0,9500.5547835105,4141.0336566879,0,0,0,0,NA
"Offshore Catch",4.98298060609976e-103,4.98298060609976e-103,4.98298060609976e-103,4.98298060609976e-103,4.98298060609976e-103,29.7089586639959,56543.3067696752,20380.5670328026,129.525139292669,4.98298060609976e-103,0.00348277329990735,703.073131602348,316.605083648954,4.98298060609976e-103,4.98298060609976e-103,4.98298060609976e-103,0.0586841587006186,4.98298060609976e-103
"Total",5.049829806061e-101,5.049829806061e-101,5.049829806061e-101,5.049829806061e-101,5.049829806061e-101,3010.75193398971,5730186.37698948,2065398.262652,13126.278441334,5.049829806061e-101,0.352949646163513,71250.5212534858,32085.2500650675,5.049829806061e-101,5.049829806061e-101,5.049829806061e-101,5.94714363100744,5.049829806061e-101
