"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
"Catch",0,0,0,0,0,5509.66389611,1407658.20508,1580256.21318,2670.96057522,0.00060040887338,1375.15567009,306062.996569,949270.15348,0.00070377914725,30.4593332024,2700.4727667,14526.3457733,0
"Escapement",5e-101,5e-101,5e-101,5e-101,5e-101,277720.7708,627986.371,278949.0528,48.26213579,1.212091421e-196,69316.25954,136541.2355,167566.5047,1.271673011e-05,1535.336756,1204.738541,2564.211019,5e-101
"Reallocated Esc Obs Error",0,0,0,0,0,7980.13175803202,18044.7935832649,8015.42566944531,1.38678213168416,-2.37064390160067e-06,1991.75914178218,3923.42656504173,4814.91817164842,3.65407245338717e-07,44.1169364930028,34.6174046148395,73.6809916156298,0
"Kvichak Set",NA,0,0,0,0,0,909.097763080016,820.80100626181,7.30871210854032,0,0,17.625344524438,38.3494885575405,1.43359786526532,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,0,0,0,0,3.81072255165454,2292.00002020513,7518.53370357994,15.2291948484116,0,3.81072255165454,304.843793563531,716.613465903841,14.4834717247303,0,0,0,NA
"Naknek Set",NA,0,0,0,0,369.589238,70769.7144116624,57652.2601248441,0,0,0,7742.19719512574,11071.6382975921,0,0,0,230.121634491101,NA
"Offshore Catch",6.79094406530403e-103,6.79094406530403e-103,6.79094406530403e-103,6.79094406530403e-103,6.79094406530403e-103,3960.26081252335,28897.6425699474,26256.6730077445,37.257121113908,8.12248833060253e-06,987.226499832002,6174.22210273829,15394.773806699,0.216193594868196,21.8656586150037,53.5103128244177,236.248243724389,6.79094406530403e-103
"Total",5.06790944065304e-101,5.06790944065304e-101,5.06790944065304e-101,5.06790944065304e-101,5.06790944065304e-101,295544.227227217,2156557.82442816,1959468.95949188,2780.40452121254,0.000606160717809002,73674.2115742558,460766.547069994,1148872.9514104,16.1339800461484,1631.77868431041,3993.33902513926,17630.6076621311,5.06790944065304e-101
